ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente
316,2024-12-24 04:00:00,Portugal -> Moçambique,114.01,66.1147,0.0381,C1787
317,2024-11-24 04:00:00,Reino Unido -> Quénia,664.66,151.7828,0.0143,C123
318,2024-02-12 11:00:00,Portugal -> Moçambique,105.81,66.3149,0.0296,C543
319,2024-03-10 06:00:00,EUA -> Brasil,223.28,5.2181,0.0196,C1096
320,2024-09-08 06:00:00,Reino Unido -> Quénia,353.38,151.7607,0.0116,C2422
321,2024-02-24 04:00:00,EUA -> Brasil,800.14,5.4621,0.0281,C401
322,2024-12-03 06:00:00,Reino Unido -> Quénia,491.51,154.5639,0.0138,C297
323,2024-10-05 03:00:00,EUA -> Brasil,807.89,5.1788,0.0324,C1222
324,2024-04-23 21:00:00,EUA -> Brasil,215.73,5.4682,0.027,C768
325,2024-05-19 02:00:00,EUA -> Brasil,442.6,5.0869,0.0239,C134
326,2024-11-29 05:00:00,EUA -> Brasil,509.85,5.1688,0.0254,C351
327,2024-02-06 16:00:00,Reino Unido -> Quénia,233.6,151.9257,0.0176,C1970
328,2024-01-17 14:00:00,EUA -> Brasil,361.46,5.0053,0.025,C169
329,2024-03-24 06:00:00,Reino Unido -> Quénia,94.05,153.591,0.0122,C2650
330,2024-07-13 19:00:00,Portugal -> Moçambique,568.07,69.765,0.0272,C2049
331,2024-07-11 13:00:00,Portugal -> Moçambique,680.39,66.1734,0.0351,C686
332,2024-01-26 12:00:00,Reino Unido -> Quénia,95.81,153.8253,0.0179,C2394
333,2024-08-27 13:00:00,EUA -> Brasil,295.85,5.2655,0.0255,C1806
334,2024-01-08 10:00:00,EUA -> Brasil,721.07,5.4875,0.0235,C195
335,2024-07-22 01:00:00,EUA -> Brasil,732.42,5.0841,0.0231,C1383
336,2024-09-12 23:00:00,Portugal -> Moçambique,730.05,65.718,0.0387,C288
337,2024-03-20 21:00:00,EUA -> Brasil,774.33,5.1789,0.0301,C2622
338,2024-08-15 17:00:00,Reino Unido -> Quénia,861.07,151.3718,0.0162,C1701
339,2024-04-10 19:00:00,Reino Unido -> Quénia,826.84,153.5159,0.0124,C614
340,2024-09-11 23:00:00,Reino Unido -> Quénia,700.2,151.7314,0.0119,C984
341,2024-11-03 08:00:00,EUA -> Brasil,969.44,5.3577,0.0214,C1211
342,2024-09-28 10:00:00,Reino Unido -> Quénia,425.29,152.3868,0.0125,C2677
343,2024-02-28 09:00:00,Portugal -> Moçambique,144.5,67.4503,0.0414,C2195
344,2024-04-13 19:00:00,Reino Unido -> Quénia,419.03,157.2344,0.0199,C1543
345,2024-09-15 08:00:00,EUA -> Brasil,898.06,5.0045,0.0327,C2249
346,2024-03-07 17:00:00,EUA -> Brasil,676.35,5.478,0.0219,C453
347,2024-10-03 00:00:00,Portugal -> Moçambique,862.05,68.6651,0.0446,C898
348,2024-04-05 17:00:00,Portugal -> Moçambique,453.61,69.7352,0.0303,C1380
349,2024-11-19 21:00:00,Portugal -> Moçambique,904.96,65.5065,0.0277,C927
350,2024-05-28 00:00:00,Reino Unido -> Quénia,918.98,151.3379,0.0125,C2330
351,2024-05-02 08:00:00,Reino Unido -> Quénia,939.11,156.021,0.0104,C311
352,2024-01-31 17:00:00,EUA -> Brasil,79.92,5.4041,0.0312,C2561
353,2024-05-23 09:00:00,Portugal -> Moçambique,264.08,66.2557,0.0268,C1963
354,2024-10-10 20:00:00,Reino Unido -> Quénia,708.61,156.6479,0.0118,C11
355,2024-08-16 07:00:00,Reino Unido -> Quénia,262.36,153.845,0.0105,C90
356,2024-05-24 13:00:00,Portugal -> Moçambique,645.39,66.5012,0.0307,C742
357,2024-08-18 04:00:00,Reino Unido -> Quénia,928.26,150.0502,0.0193,C2962
358,2024-11-04 21:00:00,EUA -> Brasil,951.94,5.4639,0.0237,C1651
359,2024-11-09 04:00:00,EUA -> Brasil,836.82,5.4353,0.0326,C252
360,2024-04-18 16:00:00,EUA -> Brasil,814.7,5.3658,0.0234,C457
361,2024-05-27 11:00:00,Portugal -> Moçambique,592.1,67.7992,0.0261,C1714
362,2024-03-04 05:00:00,Reino Unido -> Quénia,171.06,152.2308,0.011,C1595
363,2024-05-29 14:00:00,Reino Unido -> Quénia,922.44,152.0813,0.0192,C2696
364,2024-05-19 17:00:00,Portugal -> Moçambique,844.71,69.6304,0.0382,C1619
365,2024-03-25 04:00:00,Reino Unido -> Quénia,923.77,152.1774,0.015,C1163
366,2024-09-03 04:00:00,Reino Unido -> Quénia,454.79,157.3472,0.0186,C1254
367,2024-02-23 04:00:00,Reino Unido -> Quénia,53.59,157.981,0.0136,C1096
368,2024-05-08 19:00:00,Portugal -> Moçambique,669.37,69.8265,0.038,C375
369,2024-11-02 07:00:00,EUA -> Brasil,94.95,5.0242,0.02,C265
370,2024-07-17 02:00:00,Portugal -> Moçambique,80.52,69.9971,0.0413,C69
371,2024-03-16 21:00:00,Portugal -> Moçambique,117.84,69.1015,0.0289,C1645
372,2024-12-05 03:00:00,EUA -> Brasil,799.89,5.0834,0.0183,C422
373,2024-01-06 10:00:00,EUA -> Brasil,343.42,5.1782,0.0313,C1533
374,2024-08-10 19:00:00,Portugal -> Moçambique,984.68,67.6889,0.0352,C2895
375,2024-04-30 18:00:00,Reino Unido -> Quénia,600.62,158.7021,0.0144,C1810
376,2024-03-07 01:00:00,EUA -> Brasil,163.75,5.4329,0.0275,C2368
377,2024-10-24 09:00:00,EUA -> Brasil,378.4,5.3225,0.0339,C672
378,2024-05-27 06:00:00,EUA -> Brasil,555.61,5.1137,0.022,C2060
379,2024-01-23 09:00:00,EUA -> Brasil,555.76,5.4621,0.0274,C726
380,2024-07-08 22:00:00,Portugal -> Moçambique,709.24,67.5143,0.0296,C2604
381,2024-09-09 07:00:00,Portugal -> Moçambique,822.43,69.6515,0.0408,C1275
382,2024-04-29 16:00:00,Reino Unido -> Quénia,799.09,158.2778,0.0167,C2614
383,2024-05-22 12:00:00,EUA -> Brasil,869.25,5.2351,0.0315,C251
384,2024-12-19 05:00:00,Reino Unido -> Quénia,288.21,159.2359,0.0195,C81
385,2024-02-22 13:00:00,EUA -> Brasil,886.82,5.4255,0.0197,C1383
386,2024-11-14 00:00:00,Portugal -> Moçambique,796.42,66.2274,0.0329,C786
387,2024-12-07 11:00:00,Reino Unido -> Quénia,971.53,151.0497,0.0171,C662
388,2024-08-11 03:00:00,Portugal -> Moçambique,903.83,65.2894,0.0432,C2835
389,2024-09-28 03:00:00,EUA -> Brasil,986.88,5.006,0.0182,C1986
390,2024-01-11 05:00:00,EUA -> Brasil,738.59,5.0065,0.0304,C1523
391,2024-02-08 23:00:00,Portugal -> Moçambique,884.47,67.5897,0.0423,C2576
392,2024-04-26 17:00:00,Reino Unido -> Quénia,737.57,153.4146,0.0199,C1899
393,2024-01-01 15:00:00,EUA -> Brasil,359.41,5.0731,0.018,C1054
394,2024-04-19 07:00:00,Portugal -> Moçambique,575.47,67.9177,0.0423,C2617
395,2024-06-15 11:00:00,Reino Unido -> Quénia,936.33,153.5564,0.014,C2272
396,2024-12-30 13:00:00,Reino Unido -> Quénia,580.76,153.4186,0.0109,C2850
397,2024-10-02 12:00:00,Reino Unido -> Quénia,337.1,154.8065,0.0165,C1175
398,2024-02-13 07:00:00,Reino Unido -> Quénia,62.24,151.239,0.0182,C889
399,2024-07-01 00:00:00,Reino Unido -> Quénia,708.77,151.3829,0.0158,C1426
400,2024-08-11 17:00:00,EUA -> Brasil,498.05,5.2792,0.032,C488
401,2024-03-14 23:00:00,EUA -> Brasil,684.97,5.077,0.0263,C569
402,2024-09-23 14:00:00,Reino Unido -> Quénia,430.09,159.0878,0.0164,C2402
403,2024-11-28 07:00:00,EUA -> Brasil,251.84,5.1665,0.0287,C476
404,2024-06-14 18:00:00,Portugal -> Moçambique,704.9,68.2825,0.042,C434
405,2024-07-30 15:00:00,Portugal -> Moçambique,996.85,68.5666,0.0336,C1135
406,2024-01-22 17:00:00,EUA -> Brasil,459.71,5.3872,0.0313,C2357
407,2024-10-11 00:00:00,EUA -> Brasil,372.03,5.0982,0.0305,C93
408,2024-05-18 16:00:00,Portugal -> Moçambique,154.16,69.577,0.0426,C2768
409,2024-11-24 10:00:00,Reino Unido -> Quénia,367.0,152.5548,0.0128,C659
410,2024-10-06 00:00:00,Portugal -> Moçambique,114.92,67.9018,0.0295,C1969
411,2024-01-04 11:00:00,EUA -> Brasil,553.46,5.3952,0.0151,C649
412,2024-09-28 16:00:00,EUA -> Brasil,615.83,5.1441,0.0151,C265
413,2024-12-09 12:00:00,Portugal -> Moçambique,476.06,65.9132,0.0409,C414
414,2024-05-07 17:00:00,Portugal -> Moçambique,151.67,67.5577,0.0255,C560
415,2024-02-13 02:00:00,Portugal -> Moçambique,603.64,69.4617,0.0321,C15
416,2024-06-15 18:00:00,EUA -> Brasil,123.9,5.1236,0.0308,C1217
417,2024-12-24 18:00:00,EUA -> Brasil,83.53,5.3295,0.0238,C680
418,2024-08-16 02:00:00,Portugal -> Moçambique,700.98,68.4154,0.0414,C930
419,2024-08-14 23:00:00,EUA -> Brasil,934.25,5.3698,0.032,C196
420,2024-04-16 18:00:00,Portugal -> Moçambique,259.95,68.0436,0.0335,C2343
421,2024-10-25 10:00:00,Reino Unido -> Quénia,283.24,150.5038,0.0197,C492
422,2024-08-29 19:00:00,Portugal -> Moçambique,762.76,65.5009,0.0264,C2467
423,2024-07-28 01:00:00,Portugal -> Moçambique,896.81,68.9954,0.0372,C773
424,2024-04-22 06:00:00,EUA -> Brasil,641.59,5.1425,0.0157,C2127
425,2024-09-17 16:00:00,Portugal -> Moçambique,561.6,68.9753,0.0291,C1447
426,2024-08-01 00:00:00,Portugal -> Moçambique,754.97,67.9562,0.0415,C1191
427,2024-02-10 22:00:00,Reino Unido -> Quénia,975.36,154.9844,0.0173,C2903
428,2024-06-09 10:00:00,Portugal -> Moçambique,338.56,69.1031,0.0447,C988
429,2024-07-09 14:00:00,Portugal -> Moçambique,545.49,65.9088,0.0374,C2178
430,2024-08-23 02:00:00,EUA -> Brasil,158.89,5.0781,0.019,C1202
431,2024-07-18 21:00:00,EUA -> Brasil,803.77,5.2631,0.0248,C2349
432,2024-11-14 03:00:00,Portugal -> Moçambique,262.24,65.017,0.0304,C2575
433,2024-09-10 23:00:00,Reino Unido -> Quénia,626.97,158.6151,0.0114,C1120
434,2024-02-19 22:00:00,EUA -> Brasil,106.05,5.1426,0.0281,C2050
435,2024-12-22 10:00:00,Portugal -> Moçambique,480.79,66.6907,0.0355,C699
436,2024-03-17 05:00:00,EUA -> Brasil,570.86,5.2504,0.0193,C1999
437,2024-06-13 07:00:00,EUA -> Brasil,927.13,5.0092,0.0292,C963
438,2024-11-01 11:00:00,Portugal -> Moçambique,570.55,65.3864,0.0312,C2040
439,2024-03-24 16:00:00,Portugal -> Moçambique,871.59,65.2467,0.0352,C1806
440,2024-03-01 18:00:00,Reino Unido -> Quénia,527.03,159.4327,0.0157,C112
441,2024-10-01 09:00:00,Reino Unido -> Quénia,638.47,150.1129,0.0118,C405
442,2024-08-13 07:00:00,EUA -> Brasil,659.74,5.1327,0.0184,C101
443,2024-09-16 02:00:00,Reino Unido -> Quénia,652.04,154.2868,0.0196,C1540
444,2024-02-07 23:00:00,EUA -> Brasil,602.29,5.118,0.0204,C2890
445,2024-07-29 10:00:00,Reino Unido -> Quénia,814.5,152.1807,0.0169,C2089
446,2024-03-30 23:00:00,Portugal -> Moçambique,884.32,66.5383,0.0404,C1784
447,2024-11-23 08:00:00,EUA -> Brasil,807.29,5.0023,0.0222,C1919
448,2024-03-06 01:00:00,Reino Unido -> Quénia,664.62,151.3602,0.0121,C2521
449,2024-10-18 02:00:00,EUA -> Brasil,997.85,5.0341,0.0165,C1078
450,2024-11-13 09:00:00,EUA -> Brasil,224.48,5.4241,0.0226,C6
451,2024-04-28 08:00:00,Portugal -> Moçambique,757.55,66.1356,0.0351,C2822
452,2024-05-08 02:00:00,Reino Unido -> Quénia,990.78,158.2789,0.0179,C20
453,2024-11-04 08:00:00,Reino Unido -> Quénia,894.91,156.7068,0.0128,C2500
454,2024-12-13 20:00:00,EUA -> Brasil,567.03,5.0442,0.0288,C2340
455,2024-10-26 08:00:00,EUA -> Brasil,995.19,5.4491,0.0266,C2207
456,2024-04-17 09:00:00,EUA -> Brasil,925.95,5.1249,0.0324,C68
457,2024-05-18 05:00:00,EUA -> Brasil,467.42,5.2995,0.0176,C1456
458,2024-06-20 13:00:00,Reino Unido -> Quénia,779.19,156.7329,0.0156,C1762
459,2024-05-12 22:00:00,Portugal -> Moçambique,446.72,68.7569,0.0346,C2930
460,2024-09-18 01:00:00,Reino Unido -> Quénia,760.81,150.5225,0.0199,C330
461,2024-08-11 03:00:00,Reino Unido -> Quénia,926.4,159.9883,0.0148,C1864
462,2024-04-17 14:00:00,Reino Unido -> Quénia,371.13,152.1933,0.0136,C1715
463,2024-11-06 09:00:00,Portugal -> Moçambique,772.18,68.1216,0.0438,C2793
464,2024-05-14 10:00:00,EUA -> Brasil,59.86,5.4275,0.0293,C361
465,2024-07-18 04:00:00,Portugal -> Moçambique,134.26,67.1959,0.0299,C1616
466,2024-05-02 15:00:00,Portugal -> Moçambique,255.04,68.0538,0.0361,C2231
467,2024-10-29 16:00:00,EUA -> Brasil,896.51,5.0529,0.0292,C651
468,2024-07-28 04:00:00,Reino Unido -> Quénia,230.95,151.0881,0.0125,C1607
469,2024-09-03 18:00:00,Reino Unido -> Quénia,338.75,153.9161,0.0183,C2601
470,2024-07-09 11:00:00,Reino Unido -> Quénia,52.53,154.2071,0.0148,C353
471,2024-02-10 19:00:00,EUA -> Brasil,807.86,5.2499,0.0159,C767
472,2024-06-28 21:00:00,Portugal -> Moçambique,613.83,65.0579,0.0293,C2487
473,2024-03-30 22:00:00,Portugal -> Moçambique,237.68,67.3838,0.0371,C2261
474,2024-02-01 12:00:00,Reino Unido -> Quénia,837.63,154.1973,0.0136,C1446
475,2024-04-11 23:00:00,Reino Unido -> Quénia,226.9,150.2083,0.019,C574
476,2024-07-22 01:00:00,Portugal -> Moçambique,509.12,69.6851,0.0416,C418
477,2024-01-25 19:00:00,EUA -> Brasil,190.71,5.1536,0.0285,C2177
478,2024-10-18 15:00:00,Portugal -> Moçambique,751.13,67.3322,0.034,C791
479,2024-11-30 22:00:00,Portugal -> Moçambique,579.33,69.2011,0.0328,C466
480,2024-12-20 04:00:00,Portugal -> Moçambique,149.74,68.7567,0.0287,C1515
481,2024-10-02 01:00:00,EUA -> Brasil,887.95,5.0213,0.0332,C984
482,2024-09-03 06:00:00,EUA -> Brasil,863.1,5.0507,0.0209,C2370
483,2024-07-21 00:00:00,Reino Unido -> Quénia,867.01,151.8841,0.0135,C1241
484,2024-07-29 17:00:00,EUA -> Brasil,61.72,5.0739,0.0337,C1250
485,2024-04-11 06:00:00,Portugal -> Moçambique,285.98,68.8998,0.0403,C260
486,2024-05-06 21:00:00,Reino Unido -> Quénia,747.65,156.8552,0.0148,C1855
487,2024-11-27 07:00:00,EUA -> Brasil,831.72,5.0342,0.0317,C377
488,2024-09-17 11:00:00,Portugal -> Moçambique,959.5,66.9142,0.0367,C1243
489,2024-04-03 16:00:00,Reino Unido -> Quénia,699.14,156.8765,0.0155,C1783
490,2024-07-22 07:00:00,Reino Unido -> Quénia,758.12,153.9107,0.0167,C725
491,2024-10-20 05:00:00,Reino Unido -> Quénia,942.67,154.9502,0.0166,C1515
492,2024-05-24 16:00:00,EUA -> Brasil,650.6,5.4505,0.0214,C2728
493,2024-05-15 05:00:00,EUA -> Brasil,757.63,5.0844,0.0301,C2229
494,2024-11-29 04:00:00,EUA -> Brasil,781.14,5.036,0.0217,C651
495,2024-10-03 04:00:00,Portugal -> Moçambique,826.32,67.7494,0.0433,C2531
496,2024-09-09 13:00:00,EUA -> Brasil,599.79,5.1051,0.0283,C2141
497,2024-02-08 01:00:00,Reino Unido -> Quénia,339.48,155.1373,0.0134,C1350
498,2024-03-14 07:00:00,Portugal -> Moçambique,300.5,68.2536,0.0391,C1703
499,2024-12-18 18:00:00,EUA -> Brasil,763.84,5.4977,0.0295,C1087
500,2024-11-19 18:00:00,Portugal -> Moçambique,861.26,69.1056,0.0443,C2616
501,2024-09-30 22:00:00,Reino Unido -> Quénia,216.54,157.6373,0.0112,C2324
502,2024-11-26 20:00:00,EUA -> Brasil,326.13,5.1317,0.0312,C2445
503,2024-03-16 12:00:00,EUA -> Brasil,305.42,5.2258,0.0333,C1498
504,2024-02-05 07:00:00,EUA -> Brasil,630.21,5.0561,0.0341,C2256
505,2024-11-11 20:00:00,Reino Unido -> Quénia,477.56,155.8796,0.0183,C2883
506,2024-07-30 20:00:00,Portugal -> Moçambique,566.92,65.276,0.0257,C336
507,2024-06-08 19:00:00,EUA -> Brasil,455.54,5.3419,0.016,C1406
508,2024-07-07 23:00:00,EUA -> Brasil,411.32,5.0858,0.0208,C1443
509,2024-06-26 05:00:00,EUA -> Brasil,778.88,5.1821,0.032,C2171
510,2024-06-07 01:00:00,Portugal -> Moçambique,740.28,69.0986,0.0294,C1367
511,2024-01-21 20:00:00,Portugal -> Moçambique,858.69,65.1821,0.0324,C382
512,2024-07-27 03:00:00,Reino Unido -> Quénia,795.34,155.7184,0.0117,C204
513,2024-04-17 21:00:00,Portugal -> Moçambique,484.54,65.7403,0.025,C1812
514,2024-08-27 04:00:00,EUA -> Brasil,261.44,5.0821,0.0213,C755
515,2024-09-13 10:00:00,EUA -> Brasil,84.04,5.405,0.0301,C427
516,2024-09-09 13:00:00,Portugal -> Moçambique,831.55,65.2927,0.035,C1139
517,2024-10-23 12:00:00,Portugal -> Moçambique,939.98,69.6964,0.0381,C112
518,2024-07-07 22:00:00,Portugal -> Moçambique,515.77,67.0209,0.0386,C2349
519,2024-12-16 14:00:00,EUA -> Brasil,706.8,5.1451,0.0225,C695
520,2024-06-21 10:00:00,Reino Unido -> Quénia,171.54,151.2702,0.0105,C2162
521,2024-10-03 19:00:00,EUA -> Brasil,934.22,5.4231,0.0188,C1074
522,2024-08-09 15:00:00,Reino Unido -> Quénia,363.41,157.4357,0.0154,C1137
523,2024-12-01 07:00:00,EUA -> Brasil,106.25,5.1055,0.0201,C2159
524,2024-01-22 15:00:00,EUA -> Brasil,967.69,5.0496,0.0339,C312
525,2024-05-29 10:00:00,Reino Unido -> Quénia,64.26,156.7242,0.0155,C1907
526,2024-12-15 20:00:00,Portugal -> Moçambique,216.28,67.5483,0.0293,C2149
527,2024-07-11 12:00:00,EUA -> Brasil,450.05,5.3187,0.0257,C1161
528,2024-12-17 05:00:00,Reino Unido -> Quénia,719.83,152.1658,0.0123,C1402
529,2024-06-20 12:00:00,Portugal -> Moçambique,114.24,67.3487,0.0432,C1414
530,2024-12-12 19:00:00,Reino Unido -> Quénia,908.61,152.8427,0.0176,C580
531,2024-05-06 23:00:00,Portugal -> Moçambique,414.46,65.4419,0.0292,C2254
532,2024-01-09 20:00:00,Portugal -> Moçambique,899.12,66.4116,0.039,C360
533,2024-02-06 20:00:00,EUA -> Brasil,106.35,5.3109,0.0204,C1381
534,2024-06-12 07:00:00,EUA -> Brasil,66.85,5.0858,0.0162,C926
535,2024-02-24 10:00:00,Portugal -> Moçambique,690.13,69.8183,0.0431,C506
536,2024-08-07 08:00:00,Reino Unido -> Quénia,965.99,150.3297,0.0157,C2820
537,2024-03-16 11:00:00,Portugal -> Moçambique,969.13,66.9908,0.0439,C1529
538,2024-04-23 17:00:00,EUA -> Brasil,401.37,5.4848,0.0339,C1880
539,2024-08-03 18:00:00,EUA -> Brasil,511.43,5.1489,0.0225,C2245
540,2024-03-21 20:00:00,EUA -> Brasil,145.0,5.1601,0.0316,C2252
541,2024-01-13 09:00:00,Reino Unido -> Quénia,911.56,156.0431,0.0192,C592
542,2024-10-02 19:00:00,Reino Unido -> Quénia,204.04,151.8489,0.0184,C801
543,2024-02-23 06:00:00,Reino Unido -> Quénia,481.9,152.069,0.0151,C1254
544,2024-04-12 05:00:00,EUA -> Brasil,908.07,5.0042,0.0202,C2368
545,2024-09-18 17:00:00,Portugal -> Moçambique,943.78,67.814,0.0446,C580
546,2024-08-23 02:00:00,EUA -> Brasil,956.83,5.1416,0.0203,C1373
547,2024-10-02 09:00:00,Portugal -> Moçambique,645.69,68.0062,0.044,C853
548,2024-05-20 15:00:00,Reino Unido -> Quénia,470.63,156.524,0.0165,C1253
549,2024-12-07 16:00:00,Reino Unido -> Quénia,208.8,152.0633,0.0161,C1714
550,2024-11-02 19:00:00,Reino Unido -> Quénia,983.53,154.5649,0.0169,C845
551,2024-04-27 10:00:00,Portugal -> Moçambique,514.18,65.3335,0.0325,C1213
552,2024-09-12 23:00:00,EUA -> Brasil,269.52,5.3402,0.0326,C593
553,2024-12-11 10:00:00,Portugal -> Moçambique,65.12,66.4455,0.0295,C574
554,2024-05-21 08:00:00,Reino Unido -> Quénia,401.17,156.1131,0.0126,C2410
555,2024-05-04 19:00:00,Reino Unido -> Quénia,676.08,159.1875,0.0192,C1785
556,2024-05-27 18:00:00,EUA -> Brasil,766.95,5.0757,0.0283,C2473
557,2024-04-20 21:00:00,Portugal -> Moçambique,932.23,66.5089,0.0422,C147
558,2024-09-02 07:00:00,Reino Unido -> Quénia,847.35,157.3972,0.013,C2122
559,2024-05-29 18:00:00,EUA -> Brasil,405.46,5.2513,0.0175,C627
560,2024-12-14 12:00:00,Reino Unido -> Quénia,630.24,155.4941,0.0134,C121
561,2024-02-29 19:00:00,Reino Unido -> Quénia,427.69,154.9232,0.0125,C1103
562,2024-10-19 01:00:00,EUA -> Brasil,416.3,5.4434,0.0279,C2395
563,2024-05-19 11:00:00,EUA -> Brasil,346.31,5.4815,0.0328,C455
564,2024-08-26 16:00:00,Portugal -> Moçambique,274.59,67.0262,0.032,C860
565,2024-11-21 16:00:00,Reino Unido -> Quénia,186.69,159.3158,0.0134,C594
566,2024-07-16 00:00:00,Reino Unido -> Quénia,325.67,158.0894,0.0178,C1389
567,2024-02-02 13:00:00,EUA -> Brasil,349.06,5.0462,0.0273,C2878
568,2024-07-17 08:00:00,Portugal -> Moçambique,984.28,67.1182,0.0369,C1625
569,2024-03-27 07:00:00,Reino Unido -> Quénia,419.63,157.626,0.0119,C2789
570,2024-02-26 04:00:00,Reino Unido -> Quénia,323.97,153.8426,0.0111,C1840
571,2024-10-01 15:00:00,Reino Unido -> Quénia,740.06,156.9455,0.0115,C437
572,2024-09-23 05:00:00,Reino Unido -> Quénia,930.38,156.9549,0.0194,C2226
573,2024-07-11 02:00:00,Reino Unido -> Quénia,986.06,152.655,0.012,C1835
574,2024-02-24 21:00:00,EUA -> Brasil,962.12,5.3971,0.0186,C2447
575,2024-09-20 16:00:00,EUA -> Brasil,332.13,5.3417,0.0329,C375
576,2024-08-10 22:00:00,EUA -> Brasil,583.71,5.2762,0.0175,C2765
577,2024-02-15 16:00:00,Portugal -> Moçambique,220.29,68.0677,0.03,C1765
578,2024-10-17 16:00:00,Portugal -> Moçambique,986.09,67.348,0.0315,C2019
579,2024-11-24 18:00:00,Reino Unido -> Quénia,395.92,158.017,0.0136,C683
580,2024-07-21 17:00:00,EUA -> Brasil,85.75,5.0143,0.024,C2459
581,2024-08-03 10:00:00,Reino Unido -> Quénia,86.32,157.8544,0.0182,C2444
582,2024-05-13 20:00:00,Portugal -> Moçambique,297.15,66.769,0.0257,C1618
583,2024-01-13 14:00:00,Portugal -> Moçambique,916.26,65.0909,0.0435,C1111
584,2024-07-06 07:00:00,Portugal -> Moçambique,435.96,67.5422,0.0264,C1906
585,2024-01-14 23:00:00,EUA -> Brasil,279.41,5.1221,0.0177,C1753
586,2024-10-29 14:00:00,Reino Unido -> Quénia,514.2,153.9225,0.0161,C1688
587,2024-10-28 16:00:00,Portugal -> Moçambique,247.49,69.7197,0.0266,C227
588,2024-11-04 06:00:00,Portugal -> Moçambique,639.16,68.0944,0.0392,C864
589,2024-10-26 09:00:00,Reino Unido -> Quénia,349.1,159.0332,0.0129,C1293
590,2024-04-02 10:00:00,Reino Unido -> Quénia,424.39,153.19,0.0155,C1089
591,2024-04-17 20:00:00,Portugal -> Moçambique,564.82,67.5981,0.0354,C1502
592,2024-07-23 22:00:00,Reino Unido -> Quénia,876.36,151.6099,0.0136,C2061
593,2024-09-29 08:00:00,EUA -> Brasil,419.96,5.2271,0.0304,C1643
594,2024-02-06 08:00:00,Reino Unido -> Quénia,435.61,154.669,0.0141,C2502
595,2024-06-23 16:00:00,Reino Unido -> Quénia,515.9,158.7426,0.0182,C2333
596,2024-08-26 12:00:00,Reino Unido -> Quénia,590.54,155.8075,0.0105,C2977
597,2024-01-28 03:00:00,EUA -> Brasil,152.54,5.1998,0.024,C770
598,2024-12-21 02:00:00,Reino Unido -> Quénia,973.38,151.9897,0.0189,C1406
599,2024-08-24 08:00:00,EUA -> Brasil,480.69,5.1685,0.0202,C2617
600,2024-10-26 05:00:00,Portugal -> Moçambique,522.25,68.0558,0.0418,C203
601,2024-01-13 00:00:00,Reino Unido -> Quénia,978.84,153.7513,0.0135,C1634
602,2024-07-21 23:00:00,Portugal -> Moçambique,395.84,67.5571,0.0308,C821
603,2024-12-22 06:00:00,EUA -> Brasil,147.1,5.1527,0.028,C2095
604,2024-12-02 15:00:00,Portugal -> Moçambique,754.64,65.8042,0.0386,C1612
605,2024-04-01 05:00:00,Portugal -> Moçambique,243.81,68.5755,0.033,C1196
606,2024-12-03 00:00:00,Portugal -> Moçambique,846.19,66.7497,0.0348,C2981
607,2024-03-22 15:00:00,EUA -> Brasil,738.46,5.1506,0.0164,C389
608,2024-03-21 04:00:00,Reino Unido -> Quénia,748.32,159.7508,0.0144,C2553
609,2024-01-26 22:00:00,EUA -> Brasil,357.48,5.0408,0.0326,C1527
610,2024-09-04 23:00:00,Portugal -> Moçambique,185.7,67.1475,0.0275,C2107
611,2024-11-01 22:00:00,Portugal -> Moçambique,737.29,68.2535,0.0277,C2807
612,2024-05-09 05:00:00,Portugal -> Moçambique,921.32,67.1896,0.0365,C2764
613,2024-04-16 16:00:00,EUA -> Brasil,284.8,5.3994,0.0247,C472
614,2024-05-12 06:00:00,EUA -> Brasil,632.38,5.3578,0.0266,C2780
615,2024-02-14 11:00:00,EUA -> Brasil,643.94,5.2924,0.0249,C2878
616,2024-02-02 21:00:00,Portugal -> Moçambique,646.65,69.7955,0.0254,C2795
617,2024-07-01 20:00:00,EUA -> Brasil,890.96,5.1605,0.0282,C1338
618,2024-03-07 08:00:00,Reino Unido -> Quénia,367.6,158.2106,0.0163,C815
619,2024-03-12 12:00:00,Reino Unido -> Quénia,603.08,151.3658,0.0113,C1623
620,2024-12-13 20:00:00,Portugal -> Moçambique,304.74,67.2395,0.0303,C1326
621,2024-12-18 06:00:00,EUA -> Brasil,60.28,5.1065,0.0229,C2810
622,2024-01-26 18:00:00,EUA -> Brasil,176.19,5.2478,0.0208,C2829
623,2024-06-25 07:00:00,EUA -> Brasil,465.95,5.3621,0.0197,C1189
624,2024-09-09 07:00:00,Reino Unido -> Quénia,244.99,159.5873,0.0196,C2362
625,2024-06-26 19:00:00,Portugal -> Moçambique,822.68,66.5434,0.0261,C1126
626,2024-01-11 10:00:00,EUA -> Brasil,498.37,5.2545,0.0184,C2181
627,2024-09-04 06:00:00,Portugal -> Moçambique,505.85,68.501,0.035,C558
628,2024-09-01 13:00:00,Portugal -> Moçambique,412.56,67.6445,0.0369,C1128
629,2024-08-02 16:00:00,Reino Unido -> Quénia,162.16,151.3387,0.0124,C1173
630,2024-04-26 03:00:00,Portugal -> Moçambique,736.61,67.5926,0.0272,C2895
631,2024-04-09 22:00:00,Portugal -> Moçambique,869.53,68.876,0.037,C2073
